"Source Code","Source Name","Source Coding Scheme","Source Coding Scheme Version","Source Coding Scheme Namespace","Association","REL","Map Rank","Target Code","Target Name","Target Coding Scheme","Target Coding Scheme Version","Target Coding Scheme Namespace"
"C99602","KLHL6 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:18653","KLHL6","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C97206","KLK10 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:6358","KLK10","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C43294","KLK11 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:6359","KLK11","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C24533","KLK15 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:20453","KLK15","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C26584","KLK2 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:6363","KLK2","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C26585","KLK3 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:6364","KLK3","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C133889","KLK6 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:6367","KLK6","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C95565","KLKB1 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:6371","KLKB1","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C95286","KLLN Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:37212","KLLN","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C28610","KLRA1P Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:6372","KLRA1P","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C24534","KLRB1 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:6373","KLRB1","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C104362","KLRC1 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:6374","KLRC1","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C113252","KLRC2 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:6375","KLRC2","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C24535","KLRD1 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:6378","KLRD1","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C123853","KLRG1 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:6380","KLRG1","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C101750","KLRK1 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:18788","KLRK1","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C18585","KMT2A Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:7132","KMT2A","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C115962","KMT2B Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:15840","KMT2B","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C93091","KMT2C Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:13726","KMT2C","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C24600","KMT2D Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:7133","KMT2D","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C93094","KMT2E Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:18541","KMT2E","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C73664","KMT5A Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:29489","KMT5A","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C73669","KMT5B Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:24283","KMT5B","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C73671","KMT5C Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:28405","KMT5C","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C38188","KNG1 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:6383","KNG1","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C97378","KNL1 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:24054","KNL1","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C119652","KNSTRN Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:30767","KNSTRN","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C179696","KPNA2 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:6395","KPNA2","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C142197","KPNB1 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:6400","KPNB1","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C25785","KRAS Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:6407","KRAS","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C24267","KRIT1 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:1573","KRIT1","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C96454","KRT1 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:6412","KRT1","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C112151","KRT10 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:6413","KRT10","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C190256","KRT12 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:6414","KRT12","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C107625","KRT13 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:6415","KRT13","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C105981","KRT14 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:6416","KRT14","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C118928","KRT16 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:6423","KRT16","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C105977","KRT17 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:6427","KRT17","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C111866","KRT18 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:6430","KRT18","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C38195","KRT19 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:6436","KRT19","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C96457","KRT20 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:20412","KRT20","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C190213","KRT3 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:6440","KRT3","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C105679","KRT5 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:6442","KRT5","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C190241","KRT6A Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:6443","KRT6A","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C190245","KRT6B Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:6444","KRT6B","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C96444","KRT7 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:6445","KRT7","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C105682","KRT72 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:28932","KRT72","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C126962","KRT8 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:6446","KRT8","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C190261","KRT81 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:6458","KRT81","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C190264","KRT83 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:6460","KRT83","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C190269","KRT86 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:6463","KRT86","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C190249","KRT9 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:6447","KRT9","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C24537","KSR1 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:6465","KSR1","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C97220","KSR2 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:18610","KSR2","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C97601","KTN1 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:6467","KTN1","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C112136","L1CAM Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:6470","L1CAM","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C104620","LAG3 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:6476","LAG3","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C105654","LAGE3 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:26058","LAGE3","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C182134","LAIR1 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:6477","LAIR1","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C91362","LALBA Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:6480","LALBA","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C137975","LAMA3 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:6483","LAMA3","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C116275","LAMC2 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:6493","LAMC2","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C104627","LAMP1 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:6499","LAMP1","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C116022","LAMP2 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:6501","LAMP2","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C24539","LAMP3 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:14582","LAMP3","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C118944","LAMTOR5 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:17955","LAMTOR5","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C88215","LAPTM4B Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:13646","LAPTM4B","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C150081","LAPTM5 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:29612","LAPTM5","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C143064","LARP4B Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:28987","LARP4B","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C97604","LASP1 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:6513","LASP1","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C176438","LAT Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:18874","LAT","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C24541","LATS1 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:6514","LATS1","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C24542","LATS2 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:6515","LATS2","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C105865","LBP Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:6517","LBP","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C131197","LCE3B Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:29462","LCE3B","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C18541","LCK Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:6524","LCK","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C102933","LCLAT1 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:26756","LCLAT1","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C71435","LCN2 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:6526","LCN2","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C21294","LCP1 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:6528","LCP1","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
